id,prediction
1250fe6ab2501ae4,0.5574620962142944
4fbab755bfcf465f,0.4582521617412567
4d6304cc98b81a8c,0.4464039206504822
a809b19c92e9daf4,0.5229052901268005
3ccad1bf7f44c589,0.5497136116027832
7795a06aa5cbe430,0.5444920063018799
28af0871a0681c07,0.49596747756004333
9280b1e7072fdc13,0.4734274744987488
6bf69513bef4c0c2,0.5378891825675964
f7fd604f6e07b199,0.4740971326828003
d8b4c33e8608d08d,0.5427978038787842
2e7153c0ccd7d034,0.4416428506374359
d0eb9c54bc3a37cd,0.5240966081619263
6c01fc2521a95590,0.41067421436309814
ffabbfb8b90f312b,0.4594460725784302
60116f1c52120a24,0.4635685086250305
7a59318e34aa61eb,0.4395999312400818
5ad7a6704a597906,0.5638278722763062
c5d1c3cdf2251742,0.5122827291488647
bcf0cae14588a6b6,0.5386613607406616
eff3cde2a6bfa7cd,0.5663237571716309
f5f9223e61004908,0.4344572126865387
7dbf422a00b5b453,0.5635846853256226
2e18f7fa801b66b5,0.4907643795013428
27c2d6c675b7d6fe,0.5438324213027954
d735b9ea8ab0c1f1,0.5023514628410339
a1dbdf2a82551998,0.48130136728286743
e326a8ca1387b8b4,0.3982697129249573
83d81a13ab44b0ec,0.49775928258895874
e423d691f0bef087,0.5218136310577393
b8449f8465f841f8,0.43295547366142273
396fcfbf8ca3938b,0.5142626166343689
a4f54ed36b6f2532,0.49994978308677673
f5f7749edea24aaf,0.5095376968383789
6031d7a0e5f7cbe9,0.47057580947875977
cbed1fe352738635,0.5601216554641724
43d032f08cafd06c,0.48035192489624023
398b454c07c94453,0.5177793502807617
98e58f51f46d41c8,0.4566933214664459
35e3b38a2c4c061d,0.48987942934036255
f669fed0d7b2be69,0.45407092571258545
4343a3198ad18f94,0.5241653919219971
286dcaceaf14195c,0.45017606019973755
6d31943d73e557f0,0.556207001209259
96fc1ab78fbc38bb,0.5038118362426758
9105e809298e7b66,0.5432643890380859
98689fbe16c8c5d8,0.5334087610244751
4119e6b9a996dc39,0.5453200340270996
0434d0e1d924225e,0.4661983847618103
add066c1ca678e3e,0.47491562366485596
8266bcf55befe5e7,0.5082284212112427
e127c97a40366419,0.531010627746582
fcac887caa93157c,0.518114447593689
ed36fd7023c90b88,0.5600775480270386
9a560ae1581e2d49,0.5299255847930908
dac65e9b0fd31a16,0.5173133611679077
aadd3b506a3dfc07,0.4887967109680176
5a9d379bfeb3c193,0.5096478462219238
1e39a79971888dc9,0.5057233572006226
9152c1406588aead,0.4279540479183197
f29b35ce10a05b93,0.40161216259002686
2761fd374af3c006,0.5281089544296265
f23d8ab48166bf67,0.5083735585212708
fc37a809cbb43ae4,0.499118447303772
e49cf9ccb8e9144a,0.5074177980422974
33b959d6d918c8e2,0.46688681840896606
0bff758ad8e741c0,0.5066090226173401
5a1b5492b76a5a20,0.4883740544319153
d2d81b425df0fccf,0.4046127200126648
368171c5e027b715,0.48782747983932495
344ed5be6f49ac1b,0.5162224769592285
b7fcc52840ebb5c7,0.44633278250694275
15d774f2052ed5d5,0.5401355624198914
8a5c75670c7f1066,0.4857967793941498
90a2c6cc0f287a4f,0.4959777295589447
d01d2cbf118f0d06,0.3790571689605713
4dd46f0d95f3f61b,0.4229899048805237
49cc7830d5417d02,0.5601825714111328
08000b54456bf6df,0.5239053964614868
0c7627d3c7257a25,0.5299809575080872
a6a0dca26d222c55,0.5470529198646545
8dcc49d22bac1c2c,0.5468828678131104
e2b27d8e249cf277,0.5417931079864502
cfa33f937eade2dc,0.4584122598171234
c420c831eeaf6200,0.524193286895752
140901dc450b5bd4,0.5222513675689697
c46ab2eb15de5bcf,0.5066874623298645
cceb81a2b5e42046,0.5284141302108765
6da4322f19f9fd60,0.5237640142440796
797c1918def91dfc,0.4602615237236023
0497842424b34377,0.510113000869751
6cc497d556ccdaea,0.49435701966285706
