id,prediction
1250fe6ab2501ae4,0.5794028043746948
4fbab755bfcf465f,0.4605354070663452
4d6304cc98b81a8c,0.4521578252315521
a809b19c92e9daf4,0.5467442274093628
3ccad1bf7f44c589,0.5728152394294739
7795a06aa5cbe430,0.5500789880752563
28af0871a0681c07,0.49405771493911743
9280b1e7072fdc13,0.48227283358573914
6bf69513bef4c0c2,0.5272769331932068
f7fd604f6e07b199,0.48927605152130127
d8b4c33e8608d08d,0.5288125276565552
2e7153c0ccd7d034,0.41534945368766785
d0eb9c54bc3a37cd,0.5379481911659241
6c01fc2521a95590,0.402813196182251
ffabbfb8b90f312b,0.4644137918949127
60116f1c52120a24,0.44055047631263733
7a59318e34aa61eb,0.4027174115180969
5ad7a6704a597906,0.5806121230125427
c5d1c3cdf2251742,0.5072672963142395
bcf0cae14588a6b6,0.5400910377502441
eff3cde2a6bfa7cd,0.5772793889045715
f5f9223e61004908,0.41809481382369995
7dbf422a00b5b453,0.5803483128547668
2e18f7fa801b66b5,0.49043354392051697
27c2d6c675b7d6fe,0.5488830804824829
d735b9ea8ab0c1f1,0.5044909715652466
a1dbdf2a82551998,0.4959566295146942
e326a8ca1387b8b4,0.4454330503940582
83d81a13ab44b0ec,0.49772781133651733
e423d691f0bef087,0.4916393458843231
b8449f8465f841f8,0.3946743905544281
396fcfbf8ca3938b,0.5023789405822754
a4f54ed36b6f2532,0.49486738443374634
f5f7749edea24aaf,0.4877071976661682
6031d7a0e5f7cbe9,0.4469747245311737
cbed1fe352738635,0.5557748079299927
43d032f08cafd06c,0.45545464754104614
398b454c07c94453,0.5448004007339478
98e58f51f46d41c8,0.46520429849624634
35e3b38a2c4c061d,0.4925052523612976
f669fed0d7b2be69,0.42440328001976013
4343a3198ad18f94,0.5457959175109863
286dcaceaf14195c,0.4365042746067047
6d31943d73e557f0,0.5784692168235779
96fc1ab78fbc38bb,0.492938756942749
9105e809298e7b66,0.5543196797370911
98689fbe16c8c5d8,0.5205159783363342
4119e6b9a996dc39,0.5478827357292175
0434d0e1d924225e,0.48997145891189575
add066c1ca678e3e,0.49539342522621155
8266bcf55befe5e7,0.5236360430717468
e127c97a40366419,0.5461456179618835
fcac887caa93157c,0.5230379700660706
ed36fd7023c90b88,0.5639836192131042
9a560ae1581e2d49,0.5206946134567261
dac65e9b0fd31a16,0.5168792605400085
aadd3b506a3dfc07,0.5084625482559204
5a9d379bfeb3c193,0.5140594840049744
1e39a79971888dc9,0.4738342761993408
9152c1406588aead,0.4198412299156189
f29b35ce10a05b93,0.4051993489265442
2761fd374af3c006,0.5310582518577576
f23d8ab48166bf67,0.48854950070381165
