id,prediction
936a7a5c8fd342f6,0.5413482468226398
4a9053fcfce557e9,0.5224748479717187
43413f2d982be86d,0.561118422058351
a03464bf1044d42f,0.4812423607388645
a4e15216646da2fb,0.46639232923034446
5f01274ba8d8df8f,0.5055532956278388
6576bd78d2d2ecbd,0.49654883414595086
3ae9f4a28297f54c,0.5184668436850628
a3d8509af465951f,0.46893295373520627
541704f37f466906,0.5253334932776652
8588636db5e1f1a2,0.5051579456744756
44a5b07c28caa606,0.5014110703957072
17dab3f9ef23756a,0.5212950260875422
43d53bf0682bb582,0.5565668884510118
a224091e62859d16,0.5068873399615703
61ba3e6e78de4cd3,0.5101340127586546
0ee5c4f1a49c1975,0.4597009710990304
f0fa4f4f60d86a0c,0.4401891939900381
0ee6433ce55baf46,0.39433614619430946
6269bca23228eb71,0.5524412075221228
3f25e89f063bd5bc,0.535794510718747
9db5c3b0779b46bb,0.4423359010936354
ec523da6401bb089,0.3811415332669308
d94673ec1f253d53,0.4990170150234452
eb180e99422599e4,0.5520032322485806
b82084fe1525482d,0.5454852864313222
075347c566a1d945,0.4105169240167539
b5b05c5dd3afbcac,0.473102584604957
95394a5dc49acbae,0.5514064186638203
4e11af70419d5e32,0.5025373919343075
084689f6eb1815dc,0.5623783595957401
7eae1f69eb22f2fe,0.5106842022033767
e642f95f6e8c34d9,0.511047179003866
608fc6168a2c5194,0.5049500446691545
39f9a23fc517e88d,0.509332185813345
9faa75c99c442395,0.47538473624525146
22928febb76d85ad,0.5298502749632021
53a6ab54d5eb6a5f,0.5312950621633223
57d6549f5d74f98a,0.4783124028472201
c1f5c47e86303562,0.37687210983984376
45fb5113b8ba1d41,0.5323522312722813
78fbd68adb4c9f1f,0.5485538108871679
994fa1f52de3b986,0.49259488360680537
3b8c8aab669c7b06,0.46594573300457853
c2ac7eac6f60588e,0.5498513990534405
18ee3c4419dd68e9,0.5614008536330692
37fba94039124489,0.4585416735675859
5977cad567de5391,0.4713246615990656
fc2db0f5b00a39d2,0.5468285560756239
0f544a46f8bc9473,0.5593659968785135
516848e1396cedfc,0.44879054044898725
da731d7ba3ae231d,0.5244687136761905
ccee50d4ad90c70a,0.5446167694755408
9d3b648b39de8d94,0.45676056235277773
dd0c3798e5141473,0.5487591534328358
22bd066007a990b2,0.49279114561355364
978085eb3e7504e6,0.48571810432734697
b867665db9c65b48,0.51595466953918
debd48f6ada0d5d9,0.5011623596887521
b67a3bf6414f1287,0.45730694653234294
f91700b58756582c,0.5279043907583286
ae31848b8e1afa5a,0.5244450955686751
ad6cd2fad4052fda,0.5137828876321267
03b5d77d289bb78b,0.46698464444055876
0b9c5a1f0a27a168,0.4880726623194853
6a2467c00ace3269,0.511514527323149
416fb06579184373,0.5448443506385747
0b5fd78a84de0054,0.48419259005740534
3fcb5dbe9ea037ac,0.48975179080303655
bd08d862ec3c795d,0.4738079525454344
9df887d95b50ed28,0.4268512869845006
f345f8b2d005cad9,0.5437038517386674
