id,prediction
1250fe6ab2501ae4,0.8913043478260869
4fbab755bfcf465f,0.06521739130434782
4d6304cc98b81a8c,0.11956521739130435
a809b19c92e9daf4,0.5434782608695652
3ccad1bf7f44c589,0.9130434782608695
7795a06aa5cbe430,0.7717391304347826
28af0871a0681c07,0.6413043478260869
9280b1e7072fdc13,0.2826086956521739
6bf69513bef4c0c2,0.9456521739130435
f7fd604f6e07b199,0.1956521739130435
d8b4c33e8608d08d,0.7065217391304348
2e7153c0ccd7d034,0.20652173913043478
d0eb9c54bc3a37cd,0.44565217391304346
6c01fc2521a95590,0.010869565217391304
ffabbfb8b90f312b,0.18478260869565216
60116f1c52120a24,0.3695652173913043
7a59318e34aa61eb,0.17391304347826086
5ad7a6704a597906,0.8695652173913043
c5d1c3cdf2251742,0.4782608695652174
bcf0cae14588a6b6,0.6847826086956522
eff3cde2a6bfa7cd,0.9891304347826086
f5f9223e61004908,0.14130434782608695
7dbf422a00b5b453,0.8369565217391305
2e18f7fa801b66b5,0.5760869565217391
27c2d6c675b7d6fe,0.9021739130434783
d735b9ea8ab0c1f1,0.6521739130434783
a1dbdf2a82551998,0.25
e326a8ca1387b8b4,0.03260869565217391
83d81a13ab44b0ec,0.32608695652173914
e423d691f0bef087,0.8043478260869565
b8449f8465f841f8,0.09782608695652174
396fcfbf8ca3938b,0.532608695652174
a4f54ed36b6f2532,0.42391304347826086
f5f7749edea24aaf,0.41304347826086957
6031d7a0e5f7cbe9,0.31521739130434784
cbed1fe352738635,0.9239130434782609
43d032f08cafd06c,0.2391304347826087
398b454c07c94453,0.6304347826086957
98e58f51f46d41c8,0.08695652173913043
35e3b38a2c4c061d,0.29347826086956524
f669fed0d7b2be69,0.30434782608695654
4343a3198ad18f94,0.5652173913043478
286dcaceaf14195c,0.13043478260869565
6d31943d73e557f0,0.9782608695652174
96fc1ab78fbc38bb,0.6086956521739131
9105e809298e7b66,0.7934782608695652
98689fbe16c8c5d8,1.0
4119e6b9a996dc39,0.8478260869565217
0434d0e1d924225e,0.2717391304347826
add066c1ca678e3e,0.33695652173913043
8266bcf55befe5e7,0.7391304347826086
e127c97a40366419,0.8260869565217391
fcac887caa93157c,0.5108695652173914
ed36fd7023c90b88,0.9565217391304348
9a560ae1581e2d49,0.782608695652174
dac65e9b0fd31a16,0.5543478260869565
aadd3b506a3dfc07,0.391304347826087
5a9d379bfeb3c193,0.6956521739130435
1e39a79971888dc9,0.6195652173913043
9152c1406588aead,0.07608695652173914
f29b35ce10a05b93,0.05434782608695652
2761fd374af3c006,0.8586956521739131
f23d8ab48166bf67,0.4673913043478261
fc37a809cbb43ae4,0.40217391304347827
e49cf9ccb8e9144a,0.4891304347826087
33b959d6d918c8e2,0.21739130434782608
0bff758ad8e741c0,0.3804347826086957
5a1b5492b76a5a20,0.45652173913043476
d2d81b425df0fccf,0.043478260869565216
368171c5e027b715,0.34782608695652173
344ed5be6f49ac1b,0.6630434782608695
b7fcc52840ebb5c7,0.16304347826086957
15d774f2052ed5d5,0.6739130434782609
8a5c75670c7f1066,0.5869565217391305
90a2c6cc0f287a4f,0.5
d01d2cbf118f0d06,0.021739130434782608
4dd46f0d95f3f61b,0.15217391304347827
49cc7830d5417d02,0.717391304347826
08000b54456bf6df,0.5217391304347826
0c7627d3c7257a25,0.8804347826086957
a6a0dca26d222c55,0.8152173913043478
8dcc49d22bac1c2c,0.7282608695652174
e2b27d8e249cf277,0.9347826086956522
cfa33f937eade2dc,0.10869565217391304
c420c831eeaf6200,0.967391304347826
140901dc450b5bd4,0.5978260869565217
c46ab2eb15de5bcf,0.358695652173913
cceb81a2b5e42046,0.7608695652173914
6da4322f19f9fd60,0.43478260869565216
797c1918def91dfc,0.22826086956521738
0497842424b34377,0.75
6cc497d556ccdaea,0.2608695652173913
bf896477a64a7ddc,0.5543478260869565
26d69236552de05c,0.9782608695652174
95699fc630369940,0.7391304347826086
8a2860c22b1614d3,0.18478260869565216
b6bddfbfd68c6c57,0.2391304347826087
1ac3d3c51700e6ee,0.16304347826086957
780832978c54ba4b,0.75
67da8bf5ddfae55b,0.03260869565217391
a5a32c166bd1541c,0.34782608695652173
10d1c1c5c86de101,0.532608695652174
b2cdc4158b134798,0.29347826086956524
ce12535cef086afc,0.3804347826086957
df27746f33913448,0.15217391304347827
438b67056da2823c,0.21739130434782608
6582e935bcb7d153,0.44565217391304346
16824a558c4409ad,0.6521739130434783
bdd4de8261e571a7,0.6304347826086957
3c17efcae543c3f1,0.9021739130434783
6f8b9cd6795e5a9b,0.22826086956521738
c96262a7417c27ee,0.30434782608695654
f811fe5c70fd65ca,0.13043478260869565
bc68dad37a757b68,0.45652173913043476
cde9f0619e9067c3,0.5869565217391305
34b5c377323ed662,0.5108695652173914
26c9b93a4c466557,0.40217391304347827
b2820b79981a3037,0.5434782608695652
056b30701278e828,0.10869565217391304
652940f4c0042532,0.7934782608695652
8778b3dc8c8baf55,0.2826086956521739
7ef76402b997dbc1,0.6413043478260869
5da7d9fea345ea09,0.7717391304347826
b48a0e6dc8f43633,0.41304347826086957
cb05a18955f7fecb,0.6195652173913043
57b4085f455e4091,0.4673913043478261
51e58f2a1292a8a1,0.5652173913043478
7bb87b23a4fb6e45,0.08695652173913043
dd7a5a80050f7e95,0.010869565217391304
12d07c02c5a9f1e0,0.717391304347826
af2c156f264e62ae,0.7608695652173914
e51ffc46a74a4812,0.2608695652173913
336fd8e1638c96e8,0.2717391304347826
6cbd2479bdf1416d,0.4782608695652174
cd86e74b598c9e38,0.5217391304347826
7e33fd4940d75e39,0.43478260869565216
2b00271a130cd1f2,0.8152173913043478
945c3627da1d17e3,0.07608695652173914
58e84b0a096a9f7f,0.17391304347826086
d5d1bdba367d5d9b,0.1956521739130435
beb84a541b9670ad,0.06521739130434782
065d53a7ce0acece,0.33695652173913043
62e0a5d42b8e3ac1,0.8260869565217391
952c04b48ff09eb9,0.5978260869565217
a490f8418a01d948,0.4891304347826087
6f6fd89390a0dd9e,0.391304347826087
58c0286d310efa19,0.358695652173913
ad93812d0fdb426d,0.05434782608695652
5138204564910629,1.0
0a29304fae0accd9,0.20652173913043478
28f16a43a49ccae4,0.8695652173913043
b86577416c00b3b9,0.8043478260869565
70ae0a1e9b45d737,0.6847826086956522
695db4cf6a0127bf,0.5760869565217391
924a4e5a530e5e97,0.42391304347826086
411ab10b223fea2a,0.25
01ac0cdbc321ca32,0.09782608695652174
64366e421003fd91,0.9347826086956522
24e599afb5f59f05,0.6739130434782609
